source_table,source_rows,group_by,group_value,column,n,mean,median,min,max
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,,,faces,4,315369.0,345592.0,87944.0,482348.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,,,mesh_component_count,4,58.25,46.5,1.0,139.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,,,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,,,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,family,pyrite_lattice_depth,vertices,4,152671.0,167230.0,43656.0,232568.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,family,pyrite_lattice_depth,faces,4,315369.0,345592.0,87944.0,482348.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,family,pyrite_lattice_depth,mesh_component_count,4,58.25,46.5,1.0,139.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,family,pyrite_lattice_depth,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,family,pyrite_lattice_depth,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_01,vertices,1,43656.0,43656.0,43656.0,43656.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_01,faces,1,87944.0,87944.0,87944.0,87944.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_01,mesh_component_count,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_01,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_01,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_02,vertices,1,117162.0,117162.0,117162.0,117162.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_02,faces,1,240872.0,240872.0,240872.0,240872.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_02,mesh_component_count,1,20.0,20.0,20.0,20.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_02,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_02,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_03,vertices,1,217298.0,217298.0,217298.0,217298.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_03,faces,1,450312.0,450312.0,450312.0,450312.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_03,mesh_component_count,1,73.0,73.0,73.0,73.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_03,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_03,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_04,vertices,1,232568.0,232568.0,232568.0,232568.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_04,faces,1,482348.0,482348.0,482348.0,482348.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_04,mesh_component_count,1,139.0,139.0,139.0,139.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_04,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,label,pyrite_lattice_depth_stage_04,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,vertices,12,162182.833333,163999.5,56822.0,294399.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,faces,12,131585.333333,125370.0,66276.0,226088.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,component_count,12,23696.166667,24393.0,3674.0,50396.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,largest_occupancy_component_ratio_6n,12,0.998645,0.999782,0.99274,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,occupancy_component_count_6n,12,1.666667,1.5,1.0,3.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,surface_area_est,12,4.328307,4.48044,2.081735,7.720903
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,,,bbox_volume,12,0.646291,0.585781,0.576511,0.781959
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,vertices,1,56830.0,56830.0,56830.0,56830.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,component_count,1,3675.0,3675.0,3675.0,3675.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,largest_occupancy_component_ratio_6n,1,0.999564,0.999564,0.999564,0.999564
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,occupancy_component_count_6n,1,2.0,2.0,2.0,2.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,surface_area_est,1,4.48044,4.48044,4.48044,4.48044
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_hq_steps8_tex2048_xformers_textured,bbox_volume,1,0.576511,0.576511,0.576511,0.576511
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,vertices,1,56822.0,56822.0,56822.0,56822.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,component_count,1,3674.0,3674.0,3674.0,3674.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,0.999564,0.999564,0.999564,0.999564
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,occupancy_component_count_6n,1,2.0,2.0,2.0,2.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,surface_area_est,1,4.48044,4.48044,4.48044,4.48044
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_bismuth_steps2_tex1024_xformers_textured,bbox_volume,1,0.576511,0.576511,0.576511,0.576511
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,vertices,1,56822.0,56822.0,56822.0,56822.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,component_count,1,3674.0,3674.0,3674.0,3674.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,largest_occupancy_component_ratio_6n,1,0.999564,0.999564,0.999564,0.999564
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,occupancy_component_count_6n,1,2.0,2.0,2.0,2.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,surface_area_est,1,4.48044,4.48044,4.48044,4.48044
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_hq_steps8_tex2048_xformers_textured,bbox_volume,1,0.576511,0.576511,0.576511,0.576511
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,vertices,1,56830.0,56830.0,56830.0,56830.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,component_count,1,3675.0,3675.0,3675.0,3675.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,0.999564,0.999564,0.999564,0.999564
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,occupancy_component_count_6n,1,2.0,2.0,2.0,2.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,surface_area_est,1,4.48044,4.48044,4.48044,4.48044
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,bismuth_hopper_pyrite_steps2_tex1024_xformers_textured,bbox_volume,1,0.576511,0.576511,0.576511,0.576511
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,vertices,1,90952.0,90952.0,90952.0,90952.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,faces,1,70608.0,70608.0,70608.0,70608.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,component_count,1,13140.0,13140.0,13140.0,13140.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,largest_occupancy_component_ratio_6n,1,0.99274,0.99274,0.99274,0.99274
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,occupancy_component_count_6n,1,3.0,3.0,3.0,3.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,surface_area_est,1,5.124589,5.124589,5.124589,5.124589
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_hq_steps8_tex2048_xformers_textured,bbox_volume,1,0.771206,0.771206,0.771206,0.771206
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,vertices,1,90952.0,90952.0,90952.0,90952.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,faces,1,70608.0,70608.0,70608.0,70608.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,component_count,1,13140.0,13140.0,13140.0,13140.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,0.99274,0.99274,0.99274,0.99274
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,occupancy_component_count_6n,1,3.0,3.0,3.0,3.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,surface_area_est,1,5.124589,5.124589,5.124589,5.124589
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,porous_coral_bismuth_steps2_tex1024_xformers_textured,bbox_volume,1,0.771206,0.771206,0.771206,0.771206
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,vertices,1,294399.0,294399.0,294399.0,294399.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,faces,1,226088.0,226088.0,226088.0,226088.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,component_count,1,50396.0,50396.0,50396.0,50396.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,surface_area_est,1,7.720903,7.720903,7.720903,7.720903
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_hq_steps8_tex2048_xformers_textured,bbox_volume,1,0.781959,0.781959,0.781959,0.781959
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,vertices,1,294399.0,294399.0,294399.0,294399.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,faces,1,226088.0,226088.0,226088.0,226088.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,component_count,1,50396.0,50396.0,50396.0,50396.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,surface_area_est,1,7.720903,7.720903,7.720903,7.720903
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,pyrite_lattice_pyrite_steps2_tex1024_xformers_textured,bbox_volume,1,0.781959,0.781959,0.781959,0.781959
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,vertices,1,237047.0,237047.0,237047.0,237047.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,faces,1,180132.0,180132.0,180132.0,180132.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,component_count,1,35646.0,35646.0,35646.0,35646.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,surface_area_est,1,2.081735,2.081735,2.081735,2.081735
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_hq_steps8_tex2048_xformers_textured,bbox_volume,1,0.585781,0.585781,0.585781,0.585781
results/connected_scaffold_v2_textured_glb_metrics_20260509/metrics.csv,12,label,volumetric_dla_coral_bismuth_steps2_tex1024_xformers_textured,vertices,1,237047.0,237047.0,237047.0,237047.0
